index,add,coord,id,side,state,cnty,key1,block
1076,"350 GRAND ST, NEW YORK, NY, 10002","-73.98955,40.716846",59654284,L,36,61,1800,1001
1077,"40 IRVING PL, NEW YORK, NY, 10003","-73.98764,40.735523",59653688,R,36,61,5000,5001
1078,"250 W 18TH ST, NEW YORK, NY, 10011","-73.99931,40.74166",642870825,L,36,61,8100,2000
1079,"10 SOUTH ST, BOWLING GREEN, NY, 10004","-74.01193,40.70163",640895327,L,36,61,900,1019
1080,"10 SOUTH ST, BOWLING GREEN, NY, 10004","-74.01193,40.70163",640895327,L,36,61,900,1019
1081,"501 W 165TH ST, NEW YORK, NY, 10032","-73.938416,40.838",59655718,R,36,61,25100,1008
1082,"1573 MADISON AVE, NEW YORK, NY, 10029","-73.94941,40.793728",59657778,R,36,61,17401,1002
1083,"16 CLARKSON ST, NEW YORK, NY, 10014","-74.00597,40.729397",59665449,L,36,61,6700,4006
1084,"16 CLARKSON ST, NEW YORK, NY, 10014","-74.00597,40.729397",59665449,L,36,61,6700,4006
1085,"317 E 67TH ST, NEW YORK, NY, 10065","-73.96099,40.765747",610239024,L,36,61,11800,3000
1086,"120 W 30TH ST, NEW YORK, NY, 10001","-73.99033,40.747574",59653403,L,36,61,9500,1000
1088,"240 2ND AVE, NEW YORK, NY, 10003","-73.98483,40.732487",59653732,R,36,61,4800,5002
1089,"7 BEAVER ST, BOWLING GREEN, NY, 10004","-74.01298,40.705025",59659620,L,36,61,900,1002
1090,"7 BEAVER ST, BOWLING GREEN, NY, 10004","-74.01298,40.705025",59659620,L,36,61,900,1002
1091,"2 ASTOR PL, NEW YORK, NY, 10003","-73.99273,40.730057",59653585,R,36,61,5700,2003
1092,"225 W 24TH ST, NEW YORK, NY, 10011","-73.99578,40.745026",650153948,R,36,61,9100,2002
1093,"351 W 18TH ST, NEW YORK, NY, 10011","-74.002144,40.742867",59659738,R,36,61,8900,2001
1094,"105 E 106TH ST, NEW YORK, NY, 10029","-73.94765,40.79283",59657913,L,36,61,17200,3001
1095,"131 AVE OF THE AMERICAS, CANAL STREET, NY, 10013","-74.004776,40.72367",59660122,L,36,61,3700,3011
1100,"198 FORSYTH ST, NEW YORK, NY, 10002","-73.99084,40.72232",59653997,R,36,61,3601,2000
1101,"320 E 96TH ST, NEW YORK, NY, 10128","-73.94648,40.78398",59657969,R,36,61,15601,1000
1102,"200 W 135TH ST, NEW YORK, NY, 10030","-73.94393,40.815395",59656154,L,36,61,22800,3001
1103,"1680 LEXINGTON AVE, NEW YORK, NY, 10029","-73.94644,40.792034",59657920,L,36,61,17200,3002
1106,"240 CONVENT AVE, NEW YORK, NY, 10031","-73.948906,40.821003",59664777,L,36,61,21703,1004
1108,"525 E HOUSTON ST, NEW YORK, NY, 10002","-73.97539,40.718903",59663496,R,36,61,1002,3004
1110,"125 W 115TH ST, NEW YORK, NY, 10026","-73.95087,40.801632",59657702,R,36,61,21800,2000
1111,"132 E 111TH ST, NEW YORK, NY, 10029","-73.944534,40.795677",59657796,R,36,61,17200,1002
1112,"220 E 106TH ST, NEW YORK, NY, 10029","-73.94395,40.791256",611300773,R,36,61,17000,2000
1113,"17 BATTERY PL, BOWLING GREEN, NY, 10004","-74.0159,40.704887",640841439,R,36,61,1300,2005
1114,"240 E 123RD ST, NEW YORK, NY, 10035","-73.9358,40.80198",59658109,R,36,61,19400,4001
1115,"244 W 144TH ST, NEW YORK, NY, 10030","-73.94087,40.82151",59656301,L,36,61,23200,3000
1116,"250 W HOUSTON ST, NEW YORK, NY, 10014","-74.00579,40.728657",59660057,R,36,61,6700,4006
1117,"250 W HOUSTON ST, NEW YORK, NY, 10014","-74.00579,40.728657",59660057,R,36,61,6700,4006
1119,"433 W 123RD ST, NEW YORK, NY, 10027","-73.95561,40.810345",610217428,R,36,61,20901,2001
1120,"433 W 123RD ST, NEW YORK, NY, 10027","-73.95561,40.810345",610217428,R,36,61,20901,2001
1121,"113 E 4TH ST, NEW YORK, NY, 10003","-73.98832,40.725735",59654052,L,36,61,3800,5001
1122,"466 W END AVE, NEW YORK, NY, 10024","-73.97951,40.786617",59656657,R,36,61,17100,2002
1123,"260 PLEASANT AVE, NEW YORK, NY, 10029","-73.93335,40.794777",59658161,R,36,61,17800,3002
1124,"600 E 6TH ST, NEW YORK, NY, 10009","-73.98145,40.72441",59654710,R,36,61,2601,2000
1125,"129 W 67TH ST, NEW YORK, NY, 10023","-73.98255,40.774834",650081613,R,36,61,15300,3001
1126,"215 W 114TH ST, NEW YORK, NY, 10026","-73.95404,40.802162",59657667,R,36,61,21800,3001
1127,"134 W 122ND ST, NEW YORK, NY, 10027","-73.94796,40.806282",59656182,L,36,61,22000,1000
1128,"234 W 109TH ST, NEW YORK, NY, 10025","-73.96558,40.802906",611391984,L,36,61,19500,3002
1129,"26 BROADWAY, BOWLING GREEN, NY, 10004","-74.01294,40.70624",59659614,R,36,61,900,1002
1130,"26 BROADWAY, BOWLING GREEN, NY, 10004","-74.01294,40.70624",59659614,R,36,61,900,1002
1131,"440 W 53RD ST, NEW YORK, NY, 10019","-73.989136,40.766014",647141557,L,36,61,13300,4001
1132,"433 E 100TH ST, NEW YORK, NY, 10029","-73.94146,40.78523",611186090,L,36,61,16200,5008
1133,"75 21ST AVE, FLUSHING, NY, 11370","-73.89453,40.770332",59697672,R,36,81,31700,2005
1134,"196-25 PECK AVE, FRESH MEADOWS, NY, 11365","-73.78015,40.741974",59711691,L,36,81,134700,2001
1135,"50 JACOBUS ST, FLUSHING, NY, 11373","-73.88743,40.73774",640915415,R,36,81,48900,1000
1136,"80 CORNISH AVE, FLUSHING, NY, 11373","-73.88247,40.739124",59694100,L,36,81,48500,1003
1137,"108-35 167TH ST, JAMAICA, NY, 11433","-73.787224,40.697227",59714710,L,36,81,25800,1005
1138,"58-98 57TH ST, FLUSHING, NY, 11378","-73.91202,40.71839",647383989,R,36,81,53500,1001
1139,"45-11 31ST AVE, LONG IS CITY, NY, 11103","-73.91295,40.75938",59697249,L,36,81,15100,2004
1140,"54 SKILLMAN AVE, WOODSIDE, NY, 11377","-73.90854,40.74519",59738776,L,36,81,25100,1004
1141,"42-00 72ND ST, WOODSIDE, NY, 11377","-73.892815,40.742683",59693932,R,36,81,48300,2001
1142,"55-01 94TH ST, FLUSHING, NY, 11373","-73.86854,40.737675",59704506,L,36,81,45700,1004
1143,"107 OTIS AVE, FLUSHING, NY, 11368","-73.85451,40.73988",59705677,L,36,81,43900,2007
1144,"121-01 LUCAS ST, JAMAICA, NY, 11413","-73.75737,40.68595",642135409,L,36,81,37600,5000
1145,"41-01 104TH ST, FLUSHING, NY, 11368","-73.86125,40.749016",59704747,L,36,81,40300,3000
1146,"28-99 29TH ST, LONG IS CITY, NY, 11102","-73.922714,40.768703",59696703,L,36,81,7100,4005
1147,"86-35 235TH CT, QUEENS VILLAGE, NY, 11427","-73.73245,40.732155",59717554,L,36,81,162100,1003
1148,"98-2 ROOSEVELT AVE, FLUSHING, NY, 11368","-73.867424,40.74938",59704598,R,36,81,40900,3003
1149,"142 BARCLAY AVE, FLUSHING, NY, 11355","-73.82489,40.75868",59701152,R,36,81,85500,4002
1150,"147 26TH AVE, FLUSHING, NY, 11354","-73.818825,40.774517",59700974,R,36,81,104700,2004
1151,"153-33 SANFORD AVE, FLUSHING, NY, 11355","-73.81163,40.761284",59701533,L,36,81,116700,1009
1152,"74-01 COMMONWEALTH BLVD, JAMAICA, NY, 11426","-73.727905,40.746784",639416757,L,36,81,156700,1000
1153,"45 UNION ST, FLUSHING, NY, 11355","-73.81877,40.752056",59709703,L,36,81,120500,1002
1154,"45 UNION ST, FLUSHING, NY, 11355","-73.81877,40.752056",59709703,L,36,81,120500,1002
1155,"34-99 192ND ST, FLUSHING, NY, 11358","-73.79008,40.765186",59702664,L,36,81,113900,1010
1158,"125 23RD AVE, COLLEGE POINT, NY, 11356","-73.84324,40.778606",59700020,R,36,81,90700,1007
1160,"211-01 46TH RD, BAYSIDE, NY, 11361","-73.76936,40.75724",59703404,L,36,81,144700,2000
1161,"171-01 35TH AVE, FLUSHING, NY, 11358","-73.79474,40.764763",59702382,L,36,81,114100,2011
1162,"91-29 222ND ST, QUEENS VILLAGE, NY, 11428","-73.73511,40.727192",59718117,L,36,81,56000,1004
1163,"104-00 SPRINGFIELD BLVD, QUEENS VILLAGE, NY, 11429","-73.73666,40.711697",59718372,R,36,81,58200,1000
1164,"191-00 90TH AVE, JAMAICA, NY, 11423","-73.7695,40.713737",59716565,R,36,81,48200,1008
1165,"187 FOCH BLVD, JAMAICA, NY, 11412","-73.76494,40.690197",59719257,L,36,81,36600,1002
1166,"179-37 137TH AVE, JAMAICA, NY, 11434","-73.75798,40.6761",641020189,L,36,81,35200,2002
1167,"135-01 241ST ST, JAMAICA, NY, 11422","-73.73402,40.671616",59721583,L,36,81,63800,1008
1168,"109 UNION HALL ST, JAMAICA, NY, 11433","-73.79072,40.694195",59714692,R,36,81,26000,1002
1169,"214-31 35TH AVE, BAYSIDE, NY, 11361","-73.77054,40.769672",59703124,L,36,81,109300,2019
1170,"488 BEACH 66TH ST, FAR ROCKAWAY, NY, 11692","-73.79532,40.594654",59722661,R,36,81,96400,1016
1171,"160 BEACH 29TH ST, FAR ROCKAWAY, NY, 11691","-73.76187,40.594593",59723696,R,36,81,99802,1007
1172,"126-28 150TH ST, JAMAICA, NY, 11436","-73.788216,40.672474",59715410,R,36,81,78800,1000
1173,"64-45 218TH ST, BAYSIDE, NY, 11364","-73.758514,40.7457",59716118,L,36,81,136700,1007
1174,"9 POWER RD, FAR ROCKAWAY, NY, 11693","-73.820206,40.60666",59722112,R,36,81,107201,1031
1175,"108-01 155TH ST, JAMAICA, NY, 11433","-73.79677,40.693565",59714335,L,36,81,25400,6001
1176,"63-00 80TH ST, FLUSHING, NY, 11379","-73.874954,40.719704",59695859,R,36,81,66300,2007
1177,"143-26 101ST AVE, JAMAICA, NY, 11435","-73.80808,40.695038",59713244,R,36,81,20600,1002
1178,"87 117TH ST, JAMAICA, NY, 11418","-73.832,40.69828",59707888,L,36,81,12200,1001
1179,"178-37 146TH TER, JAMAICA, NY, 11434","-73.76717,40.66109",59719809,L,36,81,32000,3005
1180,"10 NAMEOKE ST, FAR ROCKAWAY, NY, 11691","-73.749084,40.60362",59730743,L,36,81,103202,4002
1181,"86 127TH ST, JAMAICA, NY, 11418","-73.82424,40.70304",59712598,R,36,81,14201,1002
1182,"131-00 97TH AVE, JAMAICA, NY, 11419","-73.816666,40.693996",59713085,R,36,81,15400,1001
1183,"86 114TH ST, JAMAICA, NY, 11418","-73.835335,40.69926",639172151,R,36,81,13000,2005
1184,"72-00 GRAND AVE, FLUSHING, NY, 11378","-73.89206,40.72787",59694666,R,36,81,49302,2003
1186,"91-0 88TH AVE, JAMAICA, NY, 11421","-73.85402,40.691563",59730306,R,36,81,1800,1002
1187,"98 50TH AVE, FLUSHING, NY, 11368","-73.86331,40.742672",59704727,R,36,81,44302,1000
1188,"97-01 108TH ST, JAMAICA, NY, 11419","-73.836105,40.68845",635787442,L,36,81,11000,1001
1189,"90-01 SUTTER AVE, JAMAICA, NY, 11417","-73.84682,40.676403",59708318,L,36,81,5400,2003
1190,"82-01 101ST AVE, JAMAICA, NY, 11416","-73.85698,40.681152",59707140,L,36,81,4200,1009
1191,"103 99TH ST, JAMAICA, NY, 11417","-73.84124,40.682674",59708050,R,36,81,4002,1002
1192,"85-11 102ND ST, JAMAICA, NY, 11418","-73.846565,40.697834",59707361,L,36,81,2400,1001
1193,"51-60 MARATHON PKWY, LITTLE NECK, NY, 11362","-73.73371,40.762737",59704144,R,36,81,150701,1010
1194,"59 ST FELIX AVE, FLUSHING, NY, 11385","-73.89745,40.696533",59695293,L,36,81,55700,2006
1195,"77-2 37TH AVE, FLUSHING, NY, 11372","-73.888885,40.749264",640905755,R,36,81,28700,2001
1196,"30-81 42ND ST, LONG IS CITY, NY, 11103","-73.91423,40.76211",59697161,L,36,81,14900,1000
1197,"30-81 42ND ST, LONG IS CITY, NY, 11103","-73.91423,40.76211",59697161,L,36,81,14900,1000
1198,"62-85 FOREST AVE, FLUSHING, NY, 11385","-73.90527,40.711166",59694434,L,36,81,59500,2001
1200,"70-2 54TH AVE, FLUSHING, NY, 11378","-73.89365,40.72921",59694656,R,36,81,49302,1002
1201,"61-15 OCEANIA ST, BAYSIDE, NY, 11364","-73.767395,40.7451",59715848,L,36,81,136700,4013
1202,"16 HANCOCK ST, FLUSHING, NY, 11385","-73.90551,40.69853",59695097,R,36,81,55300,1005
1203,"36-36 10TH ST, LONG IS CITY, NY, 11106","-73.941124,40.760876",59696185,R,36,81,3900,1007
1204,"976 SENECA AVE, FLUSHING, NY, 11385","-73.90219,40.699547",59695127,R,36,81,55500,1001
1206,"147-27 15TH DR, FLUSHING, NY, 11357","-73.81778,40.78589",59700523,L,36,81,103900,3009
1207,"171-5 137TH AVE, JAMAICA, NY, 11434","-73.769295,40.672813",59719609,L,36,81,33402,3000
1209,"88-00 144TH ST, JAMAICA, NY, 11435","-73.811775,40.7041",59713045,R,36,81,21400,3012
1210,"55-00 JUNCTION BLVD, FLUSHING, NY, 11373","-73.866356,40.73789",59704860,R,36,81,45700,1004
1211,"22-99 41ST ST, LONG IS CITY, NY, 11105","-73.90632,40.771526",59697347,L,36,81,11900,2000
1212,"23-98 31ST ST, LONG IS CITY, NY, 11105","-73.91471,40.772858",59696987,R,36,81,11500,1002
1213,"87 PARSONS BLVD, JAMAICA, NY, 11432","-73.80344,40.70858",59735837,L,36,81,44800,1004
1214,"67-54 80TH ST, FLUSHING, NY, 11379","-73.871254,40.711864",59705172,R,36,81,62100,1004
1215,"60-85 CATALPA AVE, FLUSHING, NY, 11385","-73.89631,40.703793",59695224,L,36,81,58500,1003
1216,"85-28 BRITTON AVE, FLUSHING, NY, 11373","-73.88059,40.745422",59695545,R,36,81,27100,3001
1217,"86-00 109TH ST, JAMAICA, NY, 11418","-73.83921,40.697033",59707761,R,36,81,12800,2002
1218,"68-10 CENTRAL AVE, FLUSHING, NY, 11385","-73.885315,40.703617",59695440,R,36,81,62700,2000
1219,"99-01 34TH AVE, FLUSHING, NY, 11368","-73.86909,40.755413",59699417,L,36,81,37700,1002
1220,"66-56 FOREST AVE, FLUSHING, NY, 11385","-73.90272,40.70627",59694530,R,36,81,58900,2004
1221,"41-77 LITTLE NECK PKWY, LITTLE NECK, NY, 11363","-73.739296,40.77122",59704010,L,36,81,147900,1013
1222,"179-01 90TH AVE, JAMAICA, NY, 11432","-73.783485,40.710606",59712470,L,36,81,46800,1003
1223,"130-01 ROCKAWAY BLVD, JAMAICA, NY, 11420","-73.80845,40.674995",59713952,L,36,81,18000,1006
1224,"85-52 85TH ST, JAMAICA, NY, 11421","-73.859795,40.695034",59732126,R,36,81,1200,2002
1225,"40-00 235TH ST, LITTLE NECK, NY, 11363","-73.75011,40.77062",59703750,R,36,81,148300,2008
1227,"111-11 118TH ST, JAMAICA, NY, 11420","-73.82207,40.679962",59712943,L,36,81,10200,2006
1229,"55-24 VAN HORN ST, FLUSHING, NY, 11373","-73.878174,40.733765",59695680,R,36,81,47900,3005
1230,"26-01 MOTT AVE, FAR ROCKAWAY, NY, 11691","-73.764084,40.608196",59722983,L,36,81,100801,1005
1232,"180 BEACH 35TH ST, FAR ROCKAWAY, NY, 11691","-73.7672,40.593765",59723536,R,36,81,99200,2013
1233,"167-2 45TH AVE, FLUSHING, NY, 11358","-73.79977,40.75602",59702349,R,36,81,119500,1005
1234,"108-10 109TH AVE, JAMAICA, NY, 11420","-73.8316,40.679573",59708197,R,36,81,9600,1005
1235,"213-10 92ND AVE, QUEENS VILLAGE, NY, 11428","-73.747055,40.720703",59717750,R,36,81,54200,2003
1236,"43-18 97TH PL, FLUSHING, NY, 11368","-73.86635,40.745953",59704645,R,36,81,37500,2006
1237,"37 13TH ST, LONG IS CITY, NY, 11101","-73.93934,40.7589",59696197,L,36,81,4300,2004
1238,"25-5 37TH AVE, LONG IS CITY, NY, 11101","-73.93455,40.756905",59696301,L,36,81,3300,4004
1239,"78 87TH ST, FLUSHING, NY, 11385","-73.86222,40.705555",59705504,L,36,81,63700,3008
1240,"134-01 CRONSTON AVE, NEPONSIT, NY, 11694","-73.85435,40.578285",59709359,L,36,81,92800,2012
1241,"80-51 261ST ST, GLEN OAKS, NY, 11004","-73.70985,40.7441",59724510,L,36,81,157902,2000
1242,"107 WREN PL, JAMAICA, NY, 11433","-73.7823,40.70063",59714777,L,36,81,41400,1006
1243,"85-01 143RD ST, JAMAICA, NY, 11435","-73.81345,40.710037",59730372,L,36,81,23200,2000
1244,"190-20 109TH RD, JAMAICA, NY, 11412","-73.76588,40.703575",59718973,R,36,81,50400,2005
1245,"74-01 78TH AVE, FLUSHING, NY, 11385","-73.87518,40.704407",59730031,L,36,81,63301,1001
1246,"58 136TH ST, FLUSHING, NY, 11355","-73.82931,40.745575",59709640,L,36,81,80301,3003
1247,"126-10 109TH AVE, JAMAICA, NY, 11420","-73.81554,40.68414",59713368,R,36,81,17000,2004
1248,"21-21 DITMARS BLVD, LONG IS CITY, NY, 11105","-73.91657,40.780285",59696900,L,36,81,10300,2002
1249,"145-01 119TH AVE, JAMAICA, NY, 11436","-73.79568,40.678276",59714577,L,36,81,18402,1005
1250,"129-15 150TH AVE, JAMAICA, NY, 11420","-73.81175,40.665062",59714076,L,36,81,84602,1013
1251,"46-2 47TH AVE, WOODSIDE, NY, 11377","-73.919014,40.74114",59692797,R,36,81,23500,4002
1252,"31-89 21ST ST, LONG IS CITY, NY, 11106","-73.93057,40.76643",59696719,L,36,81,7700,1003
1253,"98-01 25TH AVE, FLUSHING, NY, 11369","-73.871704,40.764637",59699269,L,36,81,35700,2008
1254,"69-00 65TH DR, FLUSHING, NY, 11379","-73.8863,40.71535",59694953,R,36,81,65900,2006
1255,"128-2 7TH AVE, COLLEGE POINT, NY, 11356","-73.839836,40.79064",59699761,R,36,81,94500,1033
1256,"200-01 42ND AVE, BAYSIDE, NY, 11361","-73.784195,40.75947",59702864,L,36,81,146300,2001
1257,"170-45 84TH AVE, JAMAICA, NY, 11432","-73.79414,40.716755",59712092,L,36,81,45600,1006
1258,"132-15 218TH ST, JAMAICA, NY, 11413","-73.74993,40.68211",59720593,L,36,81,62600,1000
1259,"248-01 86TH AVE, JAMAICA, NY, 11426","-73.71792,40.731724",59724437,L,36,81,157101,8005
1260,"203-00 109TH AVE, JAMAICA, NY, 11412","-73.755325,40.70798",59717072,R,36,81,50800,1008
1261,"207-11 89TH AVE, QUEENS VILLAGE, NY, 11427","-73.7574,40.720123",59716786,L,36,81,49200,2004
1262,"201-15 115TH AVE, JAMAICA, NY, 11412","-73.7527,40.698265",59720271,L,36,81,52000,1011
1263,"109-15 98TH ST, JAMAICA, NY, 11417","-73.83998,40.678165",59708613,L,36,81,8600,1001
1264,"251-01 WELLER AVE, JAMAICA, NY, 11422","-73.73517,40.659718",59721840,L,36,81,66000,2004
1265,"93-6 63RD DR, REGO PARK, NY, 11374","-73.86361,40.7281",59705265,R,36,81,69300,2000
1266,"166-01 116TH AVE, JAMAICA, NY, 11434","-73.7813,40.686775",59715020,L,36,81,27800,1000
1268,"34 113TH ST, FLUSHING, NY, 11368","-73.85515,40.755383",59699498,R,36,81,38100,3004
1269,"93-2 69TH AVE, FLUSHING, NY, 11375","-73.8534,40.71494",59706209,R,36,81,72900,1001
1270,"33-34 80TH ST, FLUSHING, NY, 11372","-73.887115,40.754684",59698312,R,36,81,28500,1001
1271,"98-01 159TH AVE, JAMAICA, NY, 11414","-73.83513,40.659863",59708966,L,36,81,88400,8006
1272,"218-01 116TH AVE, JAMAICA, NY, 11411","-73.740944,40.697304",59720488,L,36,81,59800,1002
1273,"89-00 32ND AVE, FLUSHING, NY, 11369","-73.87916,40.758373",59697996,R,36,81,33900,2000
1274,"93-11 34TH AVE, FLUSHING, NY, 11372","-73.87466,40.75483",59730088,L,36,81,27300,1001
1275,"40-01 43RD AVE, SUNNYSIDE, NY, 11104","-73.92384,40.74554",59692416,L,36,81,18101,1000
1276,"50-5 31ST AVE, WOODSIDE, NY, 11377","-73.90887,40.757477",611848729,L,36,81,16300,1002
1277,"33-98 62ND ST, WOODSIDE, NY, 11377","-73.90012,40.75303",59698228,R,36,81,29300,1003
1278,"60-2 60TH LN, FLUSHING, NY, 11378","-73.90329,40.71524",59694448,R,36,81,60100,2002
1279,"75-2 162ND ST, FRESH MEADOWS, NY, 11366","-73.8069,40.72681",59710673,R,36,81,125700,1004
1280,"130-2 115TH AVE, JAMAICA, NY, 11420","-73.81066,40.679546",59713526,R,36,81,17600,1000
1281,"229-2 137TH AVE, JAMAICA, NY, 11413","-73.74323,40.67309",59721264,R,36,81,64600,2006
1282,"63 102ND ST, REGO PARK, NY, 11374","-73.85385,40.732327",59705774,L,36,81,72100,2000
1284,"205-01 33RD AVE, BAYSIDE, NY, 11361","-73.784004,40.76934",59702616,L,36,81,109900,1001
1285,"109-37 INWOOD ST, JAMAICA, NY, 11435","-73.8003,40.688023",59714407,L,36,81,19600,1005
1286,"101-33 124TH ST, JAMAICA, NY, 11419","-73.82148,40.69043",59712880,L,36,81,15600,2001
1287,"201-2 53RD AVE, BAYSIDE, NY, 11364","-73.777275,40.749023",59715654,R,36,81,140901,1003
1288,"159-01 59TH AVE, FRESH MEADOWS, NY, 11365","-73.8092,40.740566",59710129,L,36,81,121500,2001
1290,"70-35 150TH ST, KEW GARDEN HL, NY, 11367","-73.818634,40.730095",59709894,L,36,81,77906,1001
1291,"33-9 35TH AVE, LONG IS CITY, NY, 11106","-73.92678,40.757328",59696796,L,36,81,5700,1001
1294,"18-25 212TH ST, BAYSIDE, NY, 11360","-73.77932,40.782585",59701986,L,36,81,99704,2000
1295,"611 BEACH 19TH ST, FAR ROCKAWAY, NY, 11691","-73.75204,40.600647",59723788,L,36,81,101001,1000
1296,"14-14 29TH AVE, LONG IS CITY, NY, 11102","-73.92898,40.77129",59696558,R,36,81,8300,2008
1297,"81 257TH ST, GLEN OAKS, NY, 11004","-73.713,40.742035",59724637,R,36,81,157902,3005
1298,"174-10 67TH AVE, FRESH MEADOWS, NY, 11365","-73.79555,40.734573",59725220,L,36,81,122300,3000
1299,"65-10 DIETERLE CRES, REGO PARK, NY, 11374","-73.86149,40.720955",59705320,R,36,81,69702,2008
1300,"64 102ND ST, REGO PARK, NY, 11374","-73.85319,40.730976",59705776,L,36,81,72100,4000
1301,"120 235TH ST, JAMAICA, NY, 11411","-73.72999,40.68549",59721021,L,36,81,61400,1012
1302,"56-01 188TH ST, FRESH MEADOWS, NY, 11365","-73.78797,40.74357",59711415,L,36,81,141700,4007
1303,"189 RADNOR RD, JAMAICA, NY, 11423","-73.77749,40.724445",59716293,R,36,81,127700,4012
1305,"148-15 230TH ST, JAMAICA, NY, 11413","-73.75318,40.656178",59721386,L,36,81,69400,2012
1306,"153 88TH AVE, JAMAICA, NY, 11432","-73.8035,40.70641",59725404,L,36,81,23600,2000
1307,"2 BEACH 79TH ST, FAR ROCKAWAY, NY, 11693","-73.80534,40.58949",636026073,L,36,81,94202,1014
1308,"163-15 21ST RD, FLUSHING, NY, 11357","-73.80004,40.778084",59702032,L,36,81,101700,3012
1310,"252 72ND AVE, JAMAICA, NY, 11426","-73.7217,40.74998",634258243,R,36,81,155102,1002
1311,"218 HARTLAND AVE, BAYSIDE, NY, 11364","-73.75316,40.736195",59730463,R,36,81,129104,4009
1312,"144 BARCLAY AVE, FLUSHING, NY, 11355","-73.8185,40.760403",59701176,R,36,81,86300,4001
1313,"68-01 AUSTIN ST, FLUSHING, NY, 11375","-73.852295,40.722916",59706052,L,36,81,71305,2002
1314,"85-15 258TH ST, BELLEROSE VILLAGE, NY, 11001","-73.70917,40.734398",59724715,L,36,81,157903,3003
1315,"109-01 204TH ST, JAMAICA, NY, 11412","-73.75401,40.70697",59717073,L,36,81,50800,1009
1316,"152-20 11TH AVE, FLUSHING, NY, 11357","-73.80947,40.79247",59700710,R,36,81,98700,2001
1318,"253-50 149TH AVE, JAMAICA, NY, 11422","-73.73557,40.653",59721897,R,36,81,66400,6005
1319,"71 113TH ST, FLUSHING, NY, 11375","-73.83816,40.72311",59706464,L,36,81,75702,2012
1322,"39-20 48TH AVE, SUNNYSIDE, NY, 11104","-73.92668,40.740143",59692490,R,36,81,18900,3000
1323,"70-00 164TH ST, FRESH MEADOWS, NY, 11365","-73.8051,40.731487",59710197,R,36,81,122701,4000
1324,"65 155TH ST, KEW GARDEN HL, NY, 11367","-73.81333,40.736954",59727055,L,36,81,122702,5001
1325,"138 LAFAYETTE ST, JAMAICA, NY, 11417","-73.84495,40.67178",59708401,R,36,81,5800,2005
1327,"36 28TH ST, LONG IS CITY, NY, 11106","-73.93265,40.757088",59696768,L,36,81,5100,1000
1328,"75 BELL BLVD, BAYSIDE, NY, 11364","-73.757065,40.738266",59716210,L,36,81,129103,2000
1329,"61-2 98TH ST, REGO PARK, NY, 11374","-73.86076,40.734695",650057414,R,36,81,71702,1005
1330,"61-2 98TH ST, REGO PARK, NY, 11374","-73.86076,40.734695",650057414,R,36,81,71702,1005
1331,"159-15 88TH ST, JAMAICA, NY, 11414","-73.84446,40.658173",59708577,L,36,81,89200,5004
1332,"74-24 COMMONWEALTH BLVD, JAMAICA, NY, 11426","-73.72671,40.744617",639416744,R,36,81,156700,1001
1333,"16-10 UTOPIA PKWY, FLUSHING, NY, 11357","-73.79471,40.783867",59701849,R,36,81,101700,6008
1334,"93-11 101ST AVE, JAMAICA, NY, 11416","-73.84752,40.68384",59707676,L,36,81,3800,1008
1335,"50 98TH ST, FLUSHING, NY, 11368","-73.86387,40.741558",59725108,L,36,81,44302,1000
1336,"34 82ND ST, FLUSHING, NY, 11372","-73.88493,40.753178",59698320,L,36,81,28300,2000
1337,"231-2 67TH AVE, BAYSIDE, NY, 11364","-73.745804,40.747734",59717241,R,36,81,137700,2000
1338,"31 140TH ST, FLUSHING, NY, 11354","-73.82862,40.769695",59700878,L,36,81,88901,3003
1340,"64-00 175TH ST, FRESH MEADOWS, NY, 11365","-73.79402,40.737587",59711227,R,36,81,134100,3004
1341,"85-5 144TH ST, JAMAICA, NY, 11435","-73.81234,40.710667",59710782,L,36,81,23200,3005
1342,"144 GRAVETT RD, KEW GARDEN HL, NY, 11367","-73.82427,40.735237",641030093,L,36,81,80900,7001
1343,"62-00 108TH ST, FLUSHING, NY, 11375","-73.85146,40.73654",59732110,R,36,81,74500,2002
1344,"57-40 MARATHON PKWY, LITTLE NECK, NY, 11362","-73.731125,40.759064",59704275,R,36,81,152901,3001
1345,"86-15 37TH AVE, FLUSHING, NY, 11372","-73.88041,40.750164",59695520,L,36,81,27900,2001
1346,"125-20 SUTPHIN BLVD, JAMAICA, NY, 11434","-73.78944,40.67452",641039947,R,36,81,18401,1010
1347,"252 72ND AVE, JAMAICA, NY, 11426","-73.7217,40.74998",634258243,R,36,81,155102,1002
1351,"32-63 93RD ST, FLUSHING, NY, 11369","-73.875275,40.75743",59698021,L,36,81,35300,2002
1352,"32-63 93RD ST, FLUSHING, NY, 11369","-73.875275,40.75743",59698021,L,36,81,35300,2002
1353,"67-25 51ST RD, WOODSIDE, NY, 11377","-73.89734,40.734287",59693723,L,36,81,51300,1000
1354,"73-10 34TH AVE, JACKSON HEIGHTS, NY, 11372","-73.89324,40.752865",59698275,R,36,81,28900,1003
1356,"153-23 83RD ST, JAMAICA, NY, 11414","-73.85117,40.665733",59708297,L,36,81,6202,5000
1358,"30-15 29TH ST, LONG IS CITY, NY, 11102","-73.92325,40.767303",59696808,L,36,81,7300,1002
1359,"30-15 29TH ST, LONG IS CITY, NY, 11102","-73.92325,40.767303",59696808,L,36,81,7300,1002
